ID,up_votes,down_votes,age,gender,transcription
60dc0e70c8bf06befc3e18c944dd5c99db91be8839e49399a7c434a4bf636f4c603a9c3d57395d62bacfc1d9cd0289d22185bcbcc1fe955e99298f9957779bf6,2,0,twenties,male,Buiscuterie
60dde24eea3a3c3e859bdc2de29ed49d18707d2d872a5fcde516e518ed9d69c8df8ddbe67a04a44836e108555ecfa7b27265ce76b88430fdae3fb5e1f1c7ce32,2,0,twenties,male,Pharmacie Birane LY
60e3d4116fc9bde069811ee3c4e769a88c2612d729c1d927b9ae9ed8ee584022f6624f4242f6a492544e28bc1760da48efe28adef939659db46b65b8e08e28a6,2,0,twenties,female,Pharmacie Cite Avion
60ec84e2a019a78a21553bf483d647b9284dd0a1f009d79ae411e1c15eae6ef325b216e8ad1ed2c9ea43f383a9f2ac8ea4d77d3d676905f489f993de39c7b439,2,0,twenties,female,Scat - Urbam
60f6c4b8c7ea2e7ce0db968779cddaa26d8306828dfa4d5269125d63b32f92d26c9004c75584b428881e41b0043e9a37c29e1455fa451b0f883e417464e6f8fb,2,0,twenties,male,Pont Yarakh
60fdc9bc38673c0526d49b5fd017a1672067f8d5593534cdd57dc9bff99c097fa6a3d536db033b4aefa0a9c02a7054c59f71339eaccbfb5608bd313bd0980fe4,2,0,twenties,male,Station Total Keur Massar
60fe3e6a116b9920a116ac3c4cf6d6d4a8bec46c0f277cdaabb8fe43df865725aa21d47dfad7352877db7e80f213c6d2eafabb6544ba8983a3f09503460e19b3,2,0,,,Magic Land
60ffcdf52b65685225e71cd9bd057b0ea54c79d86aa32464a25e6061e90efcf3400c43cb60658c71fb6635720c2eb994cc6aa3bea3e5a25ec55480d425323faf,2,0,twenties,male,Cité Sofrac
611a911325dc4f6017078a05ff8a81f5d44c134ad80f8ac7ad6883899272325debc3aa59453af838dc7beb0c89db63e5bafd19024409dd692189d12787af870a,2,0,fourties,male,Yoff Frigo
6120be845a76b04b5a84dc1523056e73026728858d431d97639c3f5ac7daf67ebe3e238d6f57b3a7a76eccdf37cd414c6f2434bb44a44a0c60393220b0118514,2,0,twenties,female,Mairie Guediawaye
613b43514e9c15e6a4dba74b1fdc97bbb18de5872681fa0e5145f34944ae2ebb4dd2643465136807c78f5d630cda211d5617ef6253a832fe4d31de789ace10f6,2,0,twenties,male,CEM Joseph Felix Corréa
615b14f0c0daa267b83c3cfdba3fa5a9a9d80921425da68c756a1deb307d9cfcfddf327099bb29ca468f0bf09bdfa6d6aa94faca0d574266e5603504adc1a99a,2,0,teens,male,Institution Immaculée Conception
615ccb05255b95a47416a5a452c55978f04597da2e318b2f79989647af2c39980a647fd14cf160cb2e26ddcc986381e05fbae7bdfcaf84d114aab56d3ba2039e,2,0,twenties,male,Pharmacie Baye Niasse
6160e8e3a7ac9b4273d5cd4d7584a9f067d516193aa8f32686c9472c10b325db26817a489e74959093f0616bc6985d48585b04a62b72b792f41be9ca32e7dabb,2,0,twenties,male,ORCA
6163886dde254aeadf20d79f4616bdd7e9ee9b6a3505422ecef8f369e06acbad89881b5fc2a10101fdbe057174df69a7bce8181625fb03380104615723188524,2,0,twenties,female,Feu Rouge Brioche Dorée Diamalaye
6172bdef4ded7d7494d5301c5dffeecdaf662abfc34ffa21b808d55f761158fdaa1ab97be49073ef643fac2fd146b04729522604bdc337ce412ced3fc46eb2b3,2,0,twenties,female,Mosquée des mamelles
619534406d400a39702aa9c1f82117f8f5e9d405ef2f82689f6095d7c53566884f1f6d9972636f0896b1353a6e3380dc8458bd96b3833f794966d96f4f7757a0,2,0,,,Complexe Xelcom Bache
61a30a5be2a33407c8f79b2a8506f1ededd8e64d31ed555603ee1baf5a7e1c58ba2bbbfc61b4bd6ab10948b560627da0dfabc676b3cf948dda9d776de172e178,2,1,,,Agence AXA Assurance Immo Ngor
61acb59c133d6fbb5ffcd6c42830825d6f0f155a6aeb6f84f9758a11302bf6430cd8aecd5da6b3923f5af5a725d3eb0ce8189990026fb56e314d222e3d350a95,2,1,twenties,male,Point E
61b49ffbb8de158921a50a152eff09134361790fec4fc7cdb6264a2e3b61f3e24ead52d2406ce5b3e183850b4d49df48c30c6ae634d1045d96957aff1d9df1cb,2,0,twenties,male,nan laay def ngir dem Albert Sarraut
61c1af5b4f1788b528d2ef73ef1b1360adb22ea2823b6cfdf9663ec2dc8a14e8940cac2f5c7a724eb7c086e10470241576bf3009bbeec425d42f96a6f5493e93,2,0,twenties,male,Grande Mosquee de Dakar
61d29ccfa92eb47a17802df2eee3d21902ed8da14ada827bf4520b64966733c9b5eb258b830a87a9a3171d14e922f40cc3870abefb47e0335b3a3e3b308d4da2,2,0,twenties,male,fi laa bëgg dem
61d3750e81741e2cf4d5585939c17c7c4f6c691ece03cbcb2525a80fbfa347ce9b567393b17b9646af69baaee536901969b1bc4a5a5261fbafde5fbdabea6599,2,0,,,Rond point Colobane
61dd0ebef0cdd6932529073d4711e7dfbfc4cf0099c4ba370198a27b2ee097bd9760dc2c7cfc1fcc97df655fde0338ca597323d84e47d34202e62d0f5789d7ee,2,0,twenties,female,Fastef
61e1c6c8de9d0be06d68bded153c3670f984d50acd144ac6c492f197fa7eb861e7382cd783c2b2ca85a1875464013419478d587eb0587de45d414c9eef583cab,2,0,twenties,male,Hopital Abass Ndao
6209c7ce847da42045c40db58ccb311d6d4ed05d9b32e406f994baabf0eca319a08593dda2814db85bbb09eff4d2d5a3cf89fc3de1e2eefe2ffc8e8b48166bca,2,0,teens,female,bus bi fu mu jëm
6213d9fd1c26368aa79a246942c373ce9afdf282f5ccf5f07cada1223fb77a26dd2759dbaa4136736943c09479590e5418f3ae121d513da618d39a6f67ca7e72,2,0,twenties,male,SGBS Yoff
62199fccada8c69e3c4956056045e62393d45a796c009f2620fd3aad6aeaaa096f78944a20e69ce9fc138bc29d4c089c091d80013432dcdfd3c5c76aafc521f1,2,0,twenties,male,Elton - FKS Usine de Farine
6228b40b000cf54c61291af36a9361737ac9d28b1143f1e02db8b900594541d29f09c1fbabe362fc6ab3503a06f2481be4bc24c7aa8f62ce081384ac0708a682,2,0,twenties,male,Cité Sica Mbao
623f4e70e3851290dc1f4d18bfe5df3224a20f9756f20385c19f1bfbcf86423808d0e358eeb75b853fad08f75bf8efc9960b7005511a33d2265052b6ac7a319a,2,0,twenties,male,Boulevard gueule tapée
6241eea33009778ad00bd12462c06749646ac5ec29b26e185b362cbe28e2634240f21d71c156128bc5a94cafb6a9dc556c05128ae3792f64119f8716a4f306e8,2,0,twenties,male,Place de L'Obelisque
62422d9a4c5280ca6c7a228158c428ad8b14e55a345aa4c94643d9bcf15542024e191852feb80c3709662213e6c2f3d1ed6e38cfb59325169cded6c9e6303c8c,2,0,twenties,female,Terrain Seffa Pikine
6242e03d186081680a4fc94f8fe5398c29de22ed9f6c121c47a5427bb1c0ec293bd534e41211718fe2e2edb02f22fd8bf54f225150c2fd31842c81d308eee829,2,0,twenties,female,Station Total Médina Gounass
624e84a114db0262764b1de3ff24acd25a5dfb54c9ea82c047a15ecb4afd181024fe38d87d8601276cce8d413a075835269d4d0845ec396a438914970401638b,2,0,twenties,male,Derklé
6265c4e87a0b9c2629bfb7aa6150899c311bcf3e25af765292510ac6ee8c73030d6e1b7c72cd26466e32d097280d3d556c06636f70f5c0860dc87b4afe8fca4f,2,0,teens,male,Petit Mbao Extension
6272528d5e26e3afb2d46d13bf803738a47dcee84053c6028f7c059dd1cfd83405678556323270ee5e54170e226e675af62ca6458c067a251fe16d3704e9fa5d,2,0,twenties,male,Cité Asecna
627dd6e0c0b0c09c761122e541f5db4fb2ff5ed9e674234f3acee547cf253411d3f9c6ac09bda4d36d14e910c1ef341d45ada0ad7f4bf9b5d9d9b037440fc484,2,0,twenties,male,Bén Tally
628e96ba9670b60b9239c7d39737992e26f3959c826a6706aad1e0cee3e1f60d710d488c9b153a5077d053b124ce52c1ef83dc07ca0395ec16d4e660e93eb501,2,1,twenties,female,La Demeure
6293483e8723ad818ee3f6654da74c90d2e865fb95fffded7cff2d771113b6a424cc45ac737c49a5aad371d5df609240bf5eff6955e52a2ff7e608042f33b7dd,2,0,twenties,male,Gendarmerie Pikine
62a574797538ee1bb6c0108b80d7a8e016bf24cf65ef4f577f400989388c7c0cf45921d737381b3f49e7b52365d6e2604d3006448456499c57b934d8b72a5fa3,2,0,twenties,male,Elton Ouest Foire
62b55c8de6f1965e3838d7fdfbd3048084834a72a6605467c08968b5f7ecef5559682d18b05fb54ca1fdb6859ae6741fecd5bd6699e3c779bf7ce89c9cf575e3,2,0,twenties,male,P A I
62bb4e056dab464903d9c9a6a55671abdf6bcbf85818386cbe6c2d35568889f156df34b99170ff96d7f9567f43a2cd301237a3c384ddccaa35b8897a846fba01,2,0,twenties,male,Terminus Lac rose
62d2f3b326f90dbd1e9834eff6e067d370fe5d1949be859f37e9b95598222c4e2d3b9bc82832d1262c54f977b6e14d50bbbc1427bcb44249b39c86105096d606,2,0,,,Rue Baffa Séne
62db08f6276f4be1d1a2479b18ce177a0a1b0c8ac6fd29a274e44ea0ae9bfe6e968051b3230298788bf7af56bca47bc41e521f0f4dda0ff06cfae0bccf3665ea,2,0,twenties,female,bus bi fu mu jëm
62e3231b7c2466a86cd7d7d88402a1611bb276d426f66f9f0f6905a195e3a4740d42b6f2abe54e3ffc77bfb83cf79a97c03f0f70b35fa661acef7413248addc5,2,0,twenties,male,Blaise Sengor
62f0dbf6c27e853df31c4147bbe3427a369fd48670e9e85e69eb7742c223c7af5216680c1ed2af30d9e89c15fbed2c5ad65cb6a30e85e193549ddea51400d0c9,2,0,twenties,male,Mairie de Grand Mbao
62f647f0ac7e96fc45d485d274a224930226e11cf9b2ee51f2062be3e9b7a8e99ed8668c9e1f46d31726814a154b83c2389316ae08176a0c0c573ce1a973d6ca,2,0,twenties,male,Port
62fc553b324e3e3c48b1c5780161e23d6edf1d5f3b775c6c5f0356783a7c941d79a42ebea34b91487c9130d5d3b2b3d0d446db96eb8c9571173efd23fa49ece3,2,0,fourties,male,Cité Tacko Kounoune
62fc87c6627db568d4eb28d329c68dd6e294af89a58924bdb19b862858e97301814eb01359dcf310a1754285b0066c6d22ce641a45554e0911ed028c85c49ce0,2,0,,,nan laay def ba dem Mosquée Cité Fadia
62fd8607e76fc13c9b950d938c079e8b5e3dbc169e4535b8bd837295a08073d6553c178650a22a60e03ac0e3958b52b3739ecde4ac0881ed038eac11c8c1f6f3,2,0,twenties,female,nan laay def ngir dem Penitence
6304f46e5bb74f486a195c80b1010518e12ef15ca6036ab69ae5259cea49adb251a23c68f65e92992590f3552021cc5a73003846360fc37ca4cc1008379758ed,2,0,twenties,female,Cité Police
631e4c7c5cc4ba777fc3c4c78627c7bef436f370a4132693a8a229ee214e36abcc19c1333b55e3291be5e8178e36d74a94c1feaa3bd7b8c66f404a0ff0f6ba1f,2,0,twenties,male,Taly Diallo
633509191212238c3b3ad3a8c1fb727fa9becb1b0702fb96986c1bde23bde6391343e01648d89b1fb100506f7ad26df48558a979cd5390507989a360486f1371,3,0,twenties,male,Lycée Camp Marchande
634d748aa099632eb868919510f5307ff93a6f116ae65737c662729b6308cd8cdff6c411f4ef53e27e7533bf78388a7cf1a9a5933c7161eebc3306ce10cfe53e,2,0,twenties,male,Pikine Dagoudane
63530be5e8f68be9df2e291d9d4820d1000f324ec7442e83959c3e47c8bc046c6849b3284fa2004afefe6ccc9a92e56d9ea17b16d7b836fb869c001d393cfd6b,2,0,twenties,male,Station SHELL de Diockoul
635da80b63ed2b9bcb5c9f9b70e3843d23e84276342421f46d4f3eabdadcc13ef5e48a06a44d9d2d790fc227c719d0942a8295e49614ca78a86f11dfe3aeff77,2,0,twenties,male,Terminus Parcelles Assainies
636a951e1d13efde06a796e94cd6e97b1f6c1eabf2fcfdcfa7b488a0b4ef711509a7b55b71f90263b04721008de5ac0e39884690dd388bb2e63014aa3700454e,2,0,twenties,male,Cité Police
6372d505c830470b5703e4cdc6669d1466177e1b832b06130283b7a43e1160c8ece1cfdd1d3cdacd520265487eca0ae4173927d63b994893948fba25105185cf,2,0,,,Yoff Frigo
6372e935b5953169d3d51a0343d5ae45d2da2934442d95900567b1f55ec973be3d23c6abff7e440b58b0a515fe883534c910716153f93e4d4021fc26c2cd65eb,2,0,twenties,female,Fastef
6373ab42cee7706ac49be2693a81cb025b860caa89c4b8bee2c6e95e072db15ef26135d6865d2f19318de18655c22bc34d9beb351792e9b2682d4ce305fbe474,2,0,twenties,male,Terminus tivaoune peulh
6379e3751c4a1bd3e3d8fa17ade123d89f41f33dce495a2781d0f11b81b5cd8ebcf9d6b583af2c17cc1f801cce9c2873be7f44c6fa647077fea4f0500e9a6f62,2,0,twenties,male,Rue Elimanel Fall
638be0e290f6a7767d3cd49413904fd119a2a10bc88422d2b42c23e3ce0998da0baa5290a4213a28462d6c5b43f2038bcffe8898b369d2c50385792d4ffbf83b,2,0,twenties,female,Pharmacie Boune
6391e2260d51b62bad6688cae2cb3e6ea389e4fa430d610ca44883405f28d768645bab08325ac993951a0862827433e1d52ee4d467127288d5ec37fff1a73b48,2,0,twenties,female,Restaurant Les Maristes
639595968f5438de9c826a20868230979ad70e1ee38be66894f14102ac315c6518b716ae42a392ada51e51c7396a1ac6b98932d899dce5fdad4aa19f9126e4dc,2,0,,,Grand Dakar
6397fc9c3067ccc816bb0da869c8f6bbe813f8983c3fe5e7221d3f3eaef80c5d92f390a7177ab004de4d20050e5483e3039ee99b4ff666633165b88a0a660f48,2,0,twenties,male,nan laay def ba dem Boulangerie marché mame Diarra
63998ecc02f3ec9bcf7941a4ff3badf81d18e354c061bc8845c7b92375d2d1934174946c83156a9b24b2c08818861ab7498d04c1fd0b07800c9e1b1cec9c41cb,2,1,twenties,male,Marché Niague
639e69cf999a181337f7b3d9ddd202a46aa0df2b16751da2c944eda57f2b76a3f95bbb2674d6db9207e802d0ce192f64053ac57a344be1941d94333960394f62,2,0,twenties,male,ban car mooy dem Sonatel des HLM
63a7c36463d2806b2ed8362af72506b9eb111d538532609245013abe26c543dd4c5c667b1b67da83844bf69c462e4eccbf5332285bf6f1e670f1f9e45c63a865,2,0,twenties,male,Cosmetique Keur Serigne Fallou
63b68391a68b464def8e9ca84b9b61fc611f25aa920c9b30f9d90013579f9bafbddbd87ce93d1a30c559d6121699c12b4ce1d061d5029dced08ecb1257fee9fa,2,0,,,dama bëgg dem
63b75b8e49b30ae8994082a1b05cc08715c34c2cef819ec206672f56881a69ca2c9cdf6ea5f09edbd844671f4178d51ff94698f8d77151024445704c3142404e,2,0,twenties,female,Station Elton Colobane
63cb8a7b9dc3b63d12f1727b05ee027063de6a7a3f6384e5fd287cd128f4c63530f3099079660f912ac0f576e5f2639799520d0e92a456c3daf7b3ccb711a8c9,2,0,twenties,male,Pikine Texaco
63cca18b6a9846846f4f26974a6ab6802ebd12254ee5155725e9a1b03dc8ed7a16339f29b0e79aab604ab8464528fb85234fdae219de241b8acae9b172ccdf80,2,0,twenties,male,SDE Sicap
63d04a293224b22d8cd248c2c6430ccf5af37196a372476572523ca6a5e6bde99af660de6b9e63f90034e4910b94f0fe4f359ccc23c9fae44d76f3f72653dd37,2,0,twenties,male,Croisement Camberéne
63d175e1d0785c4c77862714873dd3f05211943234e4fd86283565a0358ccb8d439b18d1bc4729b6466df28f30f154f8c81e90ac8fcf82dd2b6a41ed05031a1a,2,0,twenties,female,Palais de Justice Guédiawaye
63e304b9e607601ad1fdbfb6635a2dab2e09ae7b5f7f41c9172c589445f8caba9b415391bc18ee16cc13a0970ce77de802cea97f347eeecc7b96d5fb1694b242,2,0,twenties,female,Mangazin
63ebf4e02fb2cb73ff373e1fc38f868115072bfbc25fc4af4566925c568163b0f989715f40ea80af8187173c438115aac86a92a03f7ec66cd3f0a3be7fec42c3,2,0,twenties,male,Pharmacie Ningala
63ff9f35284797e781beecc12dc7d6b3a4c149fb0b5f4d5143624b91f474b13d6335e8a1502e44acf38f5ea1c2a80286d7eff4e94cc430c55a2a4aec1b1035c4,2,0,twenties,male,Terminus Cité Serigne Mansour
64039482c79db13b62348955932b569547e4b4f748341aa66cd6e066727ccb93a29d261911151335694ad1a90bfbb253aaefbb588715e6ddc7e33c29b8885300,2,0,twenties,female,Cité Sonatel Liberté
64167da6c69972d35735ee10956da36779a748345b72b41b4bdcb09d8b44497747c0cade23cc1aca91052ae8009584e6aa9c98a994be7cc981eb693312cdd179,2,1,,,Senelec Rufisque
64172417ec0b887a949322c060965bcf9abb028080895c890265dd2d4a22f2d7ce1839dd315769964b4cc4727534cdc7e9fbf33b5703a879a20ce8e6ff6c1725,2,0,twenties,male,Avenue Pasteur
64173afec0da428e3ce921497ee00feed8ac3cc5ebfb140146a8dbe537bba2bd81d0fd6d985d25387d421d143ec1d4693ab250304b51ccbea6c128cfd152691b,2,0,,,Ecole Sherif Ouseynou Thiaw Laye Malicka
6420aebb8fc3a7c37e756687ca9f95ea90e394c2d71ecb7e52d5e9aff115630ca57c89296b2df597687ab6ddd82da544d2773f1560e0fbcf9e803b265178003e,2,0,twenties,male,Cité Safco Tivaoune Peulh
642617966b912031a52a5c2f41fae1539f168ff6cbbc52214a18318d94a6757587baa6659d9db883ea58954221bd4d05bc4a8f6ccaea481182dfd4b773465cea,2,0,,,Usine Méche Darling
64349ca9fe87d74fbf99b389d6bd9f56d5d21e285660812d2e6e439006c432947b1fe2ece5c54fc7de833515bceee15d8b0db5379f2a85cf4b4a2e8dbdefed9e,2,0,,,Parc Zoologique de Hann
64403e43c80a3718a93a6da9ecdc42d1cd59d8504c908be992b6531048263b71ea588c01efb4b49e81e46edd89150df35958b9727ec38834159f93bf47a033eb,2,0,twenties,female,Derklé
6464f45dcfb013469431d940c131cd6b8a2b934331215e2826aa4f8cb203d493d84eb97e2c50de306e1402ff0b3d992f7f263f961a62926f5c50278fc03ac52b,2,0,twenties,female,BEM Dakar
646ab81b5e13844cba83ed0697836119dae1a398c370d73b6efb4637cf5a3c4b04afc169fb702c9ccd9ec97cbb1de62ae4817c8fa5f4d4fe0a7d18b8a979f7af,2,0,twenties,female,Rond Point Gouy gui penitance
647e2a2a312f5f7d40c0cc01b8d0a27f488f0f060478a350978e18ee72608ff8fe00e0b961d24b1273b3733566d4169141bb7220572b3a00f4950caaf17fd44f,2,0,,,Fass Mbao
6486fdfd032ce933d975fab271a6e36c418697f87981713de95a56179b4d8a22915dc60711ef6a036b1583d033ba280562c6505f4d0f157308f35d41c22b0ffa,2,0,teens,female,Bargny Diop
649a07a99837a0400eb97ae73b16aefa9803f4c37f3f04065d0f46a48686a84236b0d8496549957de3b5f08ed53ce9e4330a5061139989d40379e745d0511969,2,0,twenties,male,EMG Automobile
649c05efdd292d92bb328e47a34ac34add2fd19cefbf12a9032383bbce4672fcb4ab4c211600c169118c109aa6e9a91e5b0077faef8eee22d35c8d2e084db224,2,0,,,CFAO Motors Senegal
64a8abbe30d3d4476ff57e0f0a5f27a26821ebaf4e8d89e7f32260820aa3c836da6ca150e2da5a391007a3cfdc2129736193fb9980e8e9cc26b6d3644610d293,2,0,twenties,male,Tableau Tivaoune
64b8246a88399d72eb37f49d6615c4d4d6995e8b214c68d587747423e649049e2713bb8ec2ffea0e5c9f468e366881ca23b9a3a06d7c2856b78c3d7d3c0b2822,2,0,twenties,male,Cyrnos
64bbc2422e26947410fcde1553b5bdea699c0cccc2e6c402c66c1814e1c7429e15f041106568507d6bacd370e61a4e47acc28e538c03503ca45c11ee1c3bd9c7,2,0,twenties,male,Claudel
64bc83e76256414f88e75a6aad748248ad701eeec6dc513275fa697ae37f0325034da7258290b3ef21d8d82e9287134d6933d63fc7fbc7b2fc8887b6211f28dc,2,0,twenties,female,Gare Ferroviaire de Dakar
64bdd926564bfbaf7c39c6f31ca8a4c185519253749f214bf9842884f9be3663b6d3367b8c07a342b4e0cb37b8067a9ab8870c3cc78931ae88af2718c0880187,2,0,twenties,male,Poste Courant Rufisque
64bf0f19268ef78ec305b28387673333e5c6d84cf48e1c95aa643b16a52bc6b57f1ae0d8b8629e8f46c035277bcf7b57859fc6694607fd2eb984f5e719219817,2,0,,,Patte d'Oie
64eba215d114ce2ce724048896f01208f51c61cda433d3f39e49128023ceb06f53f0cda618d0618cf598170a71b8ea7f11d62655061648b36b86cac622bbce09,2,0,twenties,male,Usine Ndox
64f397511fc740b757efb6dd69ea4ec3ed9d3e2ebc2f9ad8e4183758e458fccfdd14253032c4d6a6a6cd006d777641c6d5b8bc8552c98c61005f9e6304f1802f,2,0,twenties,male,Lycee Blaise Diagne
64f71c2fe931e0552cf8d142b7d75d07e0bfdca7788468341fac40819af40b2deec84bd54dcd54e29d5250397aa6000d03c0a3e74c58eb17bf4faaf0cf316a8c,2,0,,,Martyr de l'Ouganda
64fc98b0db88fa6463a096e74c5874b09aa5d6d8dd181ed91b13726e9a3e3be22581dffcfb0ffed4e56f2574e8353f788d3f54f00d1d2e7f6a39137c107e33ea,2,0,teens,female,Garage Keur Massar
6506b2a8bb33ccf8df3f11b30b16e33bcbb424bef6aee962030d790008012fbcf678cd30208225a3ebda1a9cbc3f82028989a240558af35904b002f0643cb727,2,0,twenties,female,Pharmacie Ouakam
650a5dbfea83143c20445d756c0ed6309dae9c2db18c4b6dcb6733f2b436684e9982ceaaeb2dde9fd1be47ec75d625ed6fa3133df000b44c5c81ae892a90f9cf,2,0,thirties,female,ban car mooy dem Marché Dior
650f29f80a16d257a04998ef8ba813578416e2acc702c8de6ab92cf607c19caa35eced38525fbbb577b12e65b51ccd1f84e2a419a4c7d2aacf8cf1d12f5b61d3,2,0,,,Rond Point Sococim Nord
651d5a421104fb86ed566bd264e2961324ca0a061f4ef5649e94dd219b0b4d0b9cb71e09ff1c4bc331e4ae25f15fcf0e8f1ef2467a6360d61ff6f3748b6765ec,2,0,,,Essence Touré
6524f45bafc9f0ac1fda51ef9d8bfe61d8a33833041990ff53b8ab959960574c9eb1b69e2daf023e150983cf5b78fc9ed2f68dac02617f54830ad7298fa658fb,2,0,twenties,female,Prefecture Guédiawaye
652ddcfcb07dc3172eb8fadcaf2c69b337feb12f702da573fea382a7430ab480058b36e1efc8c1e67f27631521b5cb8eaaa44b5664876a61cb2e89a5362905e4,2,0,teens,male,Derklé
6533924381df97fa7f290645c1aa7e9c9ebb4f7986f70cbba78cd55f668e1d3fbded5756295a2af53c45b995a59358f53d5e460ebea2b5c51bc8617b4ea2623c,2,0,twenties,male,Cité Capec
6536f7f1c37ee70374419b442838812c02ff3b40e29b753ffa92d0c09b5ad394e5fed302a7f86a4804c3fb727bfc10cd242fe5c4c73c26cf11d6184e05d55996,2,0,teens,male,Rond Point Diaxay
6554a6ceb19259f10f8c6c638de708ddc1da80117235fb807c89a60252c5dce808fe309ec7bb7c9266d6d1c957efe438cac95cdca1dff93309e3a5964ac03652,2,0,twenties,male,Pharmacie Birane LY
65604aa2a11756c19efd10a9e1f60ddee1ab4049b1e832aef7ac86757f61ec256de31cd990dee8d1bedcc39e043b05b88681691f41d5b5451363da7a0272912c,2,0,,,Station Shell Keur Massar
65619ad0e06444812617e63a934e9351895ff3776033da6bef05293f137dc21520db24e8bc8c2fd0fa603e3d6b4e36ecf7a37763ce7a6139e93fc05e2788983d,2,0,twenties,male,Darou Salam Keur Massar
6574ee4cf12c323371569c15fe73c69991bfafd525f345135c404d2d29225594633c6825a59b03f23fccef66fb9ff5941315656e5f38f58815ecded0fe7ea715,2,0,,,Terminus tivaoune peulh
65769cc3de655316d49712ff588c1694e7ee12fa1b9ee5600a011b3e55a4057239839b080857fd0eaae67d7087f19f356282d222f336c4e4c88e008c81715df2,2,1,twenties,male,Rue sandiniery
65946238726ba15fd0dbf4889a167bb284da0e9d11db2841b857d65c3c8fb7f9dcff07b020d6dfa74dfb19bedd5b8a304b3d6f1019e3b60a0d040451841eea0a,2,0,twenties,male,Cité des enseignant
659aea8efde3812ddf8dc401f30b3932ddecf20c486c6c93eb99031f621a02c151c39037c10389dd11d0feb80417469770c4e9d4714371131eeeb353b439d663,2,0,twenties,male,Allées Papa Guèye Fall
65aabef2715eda4c9cbfe6de7fa118211ecf48f072cc8cf6248070bd7bd7ed325075df0c516d5539d0a588618815845462160363b0aa28daf93316e0dc39f6a2,2,1,twenties,male,Marché Zinc
65b6529ea8ae601e98808917386e258030a58a92644436d51f04e6b5ac2a927ce2518e882e3bc0221ccc8a5e2877873a6cd799c4d63bed94f7d2823008107885,2,0,,,Gouy Gui Grand Mbao
65ba11823d5a4a7e949206009111d4bf5d971685694b458ed5db349e8732a2c7a6a55fdbd19cd36ba43aa5e091770ecd3568fbd8ab7288b9ddf1fd3c09a5108a,2,0,thirties,female,Groupe Scolaire Gaston Berger
65bc51a3f25b6752fc1ccd3461ffd540114ff329436b6b5a8c69617c9a24ce004f858f97cb03f89260e9428b2038a65132fcb865c432b867083571504626a1e2,2,0,twenties,male,ban oto mooy dem
65c4ccdbebb7521417c0042f8c83cb5c7a3a1bd49f13036e66e0a703963a02f8588c911f74787d3b6ba5701861eb153969d08e404d50bb70b1511533d63c4852,2,0,twenties,male,Lycée de Mbao
65d09e035de2d1cb5cbb4653e02ae4c9238b1907b857a53524cd3e17592f7bad56feb509e0c3dc86fb554a8732e69e15194033ca5bc0007b5bc7e9cb11e89e51,2,0,twenties,male,Centre Electrique de Mariste
65d1052904121bd87532cb73a7417a9165bc001fb7426ba51cdbc992737128f97ef31dba2ef7ba484c4448eb944801b521982b9867f386ccf53a2bb16be703a0,2,0,twenties,male,Dieupeul derklé
65d46310b0e5bf27d31c7811227d33e06cc020a4e74656764cee7b7697d9ec0b93dd611a52c581a3eb066568c4f9258dcbe3672d79f284ba1fad6f75bfa903eb,2,0,twenties,male,Gare Ferroviaire de Dakar
65d67452f286d2bc528c96202b74a53aa7947ab5990ace2775d8b6563509239307cba1e4d75ae77fd563645055f7fa245675746efff845eb8815da8043e92605,2,0,,,Pont Danguou
65e15f3e70c249b14b22bf0d8e3fbb5cd1397e8ae7c6cd7b46579e334867f65180cddbd817a41c32f86028dcb96f0351ba53df452dbe578153cfbda695884ea3,2,0,twenties,male,Pont Mariste
65f1d5860d6d4d532e9c92a75bdd870614ff370eff34dae8aa3e7ec0f634c127f95f948644f9125d6dfbfe723acfe38fe732ee4e71d637e654809de3ecac7b42,2,0,twenties,male,Mbao ndoyéne lébou
65f32176465a2502c5d171a5333b4b7a09b7588978c0549faa3a9bfbaa672d206c4dfe6281dbd51290a55a145feb3b431572271f3c9608866e17032a17a064c7,2,0,twenties,male,Supermarché machallah
660a98707ab5a14589178f7300597eed2f2865b2d8e2636b8edfce4aa775f04a0d908332ea0efce65fe0ff9f826a65d200e8dce3b6b12fde8abe0d483e2624cc,2,0,,,Pharmacie Baye Niasse
661a4944632249e68d2c690ac39c303368fcd48ccb44001acb13c5f73aef6ddf6754a06c83ff69eb87cf836a567898531410e28e36646f88cc60aaca076e81f6,2,0,twenties,male,Ecole Mamadou Diagne Ouakam
6623b7a7bec42cf119b730c9aad64cb938ee71dc78df9b682e536c494df1f367285912fdc0a9e45685ea9564dd070d2f6ce4a3703fc1d6d1bfc3761d0d8cb31f,2,0,twenties,female,Marché Central Keur Massar
662a902164d730b607aee24bb389a0bc8905a24c2a25b906d79d57b4bd421018e1c824eff3b8058faa61ba232c3a32ff3d9a9ae434878d4de21bf29fbb7a1613,2,0,teens,male,Ngogne
662bc1a73418d4879e212745eb710aa835f1ce6f0786e25a2f69b155b833f8502fbb27c6dc330a93037c161580a4ea7ac734d3df00d2ff18f07d10b87672f84d,2,0,twenties,male,Dioutiba
662c27fde060028a6bcfd113b8ad50ff27f2bdd5e4e80b783bd51912c450a317123612c28e7355565f8154589d7355e02c560e6a4031f0d21bbe56402bbd12b8,2,0,twenties,female,Gendarmerie Pikine
